DATE,TempF,humid
5/1/2017 0:15,68,69
5/1/2017 0:35,68,69
5/1/2017 0:55,67,74
5/1/2017 1:15,67,74
5/1/2017 1:35,69,78
5/1/2017 1:55,68,83
5/1/2017 2:15,68,83
5/1/2017 2:35,68,83
5/1/2017 2:55,68,83
5/1/2017 3:15,68,83
5/1/2017 3:35,68,83
5/1/2017 3:55,68,83
5/1/2017 4:15,68,83
5/1/2017 4:35,67,88
5/1/2017 4:55,67,88
5/1/2017 5:15,67,88
5/1/2017 5:35,67,88
5/1/2017 5:55,68,83
5/1/2017 6:15,68,83
5/1/2017 6:35,68,83
5/1/2017 6:55,68,83
5/1/2017 7:15,69,78
5/1/2017 7:35,69,78
5/1/2017 7:55,69,74
5/1/2017 8:15,69,74
5/1/2017 8:35,69,74
5/1/2017 8:55,70,69
5/1/2017 9:15,71,65
5/1/2017 9:35,71,65
5/1/2017 9:55,71,65
5/1/2017 10:15,71,62
5/1/2017 10:35,71,62
5/1/2017 10:55,71,58
5/1/2017 11:15,71,58
5/1/2017 11:35,71,58
5/1/2017 11:55,71,51
5/1/2017 12:15,71,51
5/1/2017 12:35,71,51
5/1/2017 12:55,72,49
5/1/2017 13:15,71,51
5/1/2017 13:35,73,49
5/1/2017 13:55,72,49
5/1/2017 14:15,71,46
5/1/2017 14:35,72,49
5/1/2017 14:55,72,49
5/1/2017 15:15,72,49
5/1/2017 15:35,72,49
5/1/2017 15:55,71,46
5/1/2017 16:15,71,51
5/1/2017 16:35,71,51
5/1/2017 16:55,72,49
5/1/2017 17:15,71,51
5/1/2017 17:35,70,48
5/1/2017 17:55,69,45
5/1/2017 18:15,70,51
5/1/2017 18:35,70,55
5/1/2017 18:55,70,55
5/1/2017 19:15,70,58
5/1/2017 19:35,69,54
5/1/2017 19:55,70,58
5/1/2017 20:15,71,65
5/1/2017 20:35,70,65
5/1/2017 20:55,70,65
5/1/2017 21:15,71,65
5/1/2017 21:35,70,65
5/1/2017 21:55,70,69
5/1/2017 22:15,70,69
5/1/2017 22:35,70,69
5/1/2017 22:55,69,74
5/1/2017 23:15,69,74
5/1/2017 23:35,69,74
5/1/2017 23:55,69,74
5/2/2017 0:15,69,74
5/2/2017 0:35,70,83
5/2/2017 0:55,71,89
5/2/2017 1:15,71,89
5/2/2017 1:35,71,89
5/2/2017 1:55,71,89
5/2/2017 2:15,71,89
5/2/2017 2:35,71,89
5/2/2017 2:55,70,83
5/2/2017 3:15,69,78
5/2/2017 3:35,67,74
5/2/2017 3:55,67,78
5/2/2017 4:15,67,78
5/2/2017 4:35,67,78
5/2/2017 4:55,66,83
5/2/2017 5:15,66,78
5/2/2017 5:35,66,78
5/2/2017 5:55,66,78
5/2/2017 6:15,66,78
5/2/2017 6:35,66,78
5/2/2017 6:55,66,78
5/2/2017 7:15,64,73
5/2/2017 7:35,64,73
5/2/2017 7:55,64,73
5/2/2017 8:15,64,65
5/2/2017 8:35,64,65
5/2/2017 8:55,63,61
5/2/2017 9:15,63,57
5/2/2017 9:35,62,53
5/2/2017 9:55,62,53
5/2/2017 10:15,63,47
5/2/2017 10:35,63,47
5/2/2017 10:55,61,41
5/2/2017 11:15,61,41
5/2/2017 11:35,62,42
5/2/2017 11:55,61,36
5/2/2017 12:15,62,37
5/2/2017 12:35,61,36
5/2/2017 12:55,60,32
5/2/2017 13:15,60,32
5/2/2017 13:35,60,30
5/2/2017 13:55,60,32
5/2/2017 14:15,60,32
5/2/2017 14:35,61,30
5/2/2017 14:55,61,30
5/2/2017 15:15,60,32
5/2/2017 15:35,62,32
5/2/2017 15:55,60,32
5/2/2017 16:15,60,32
5/2/2017 16:35,60,32
5/2/2017 16:55,60,32
5/2/2017 17:15,60,32
5/2/2017 17:35,60,34
5/2/2017 17:55,59,36
5/2/2017 18:15,59,36
5/2/2017 18:35,59,36
5/2/2017 18:55,58,38
5/2/2017 19:15,58,38
5/2/2017 19:35,58,41
5/2/2017 19:55,58,41
5/2/2017 20:15,58,41
5/2/2017 20:35,58,46
5/2/2017 20:55,58,46
5/2/2017 21:15,58,46
5/2/2017 21:35,58,46
5/2/2017 21:55,58,46
5/2/2017 22:15,58,46
5/2/2017 22:35,58,46
5/2/2017 22:55,58,46
5/2/2017 23:15,57,49
5/2/2017 23:35,57,49
5/2/2017 23:55,56,52
5/3/2017 0:15,57,56
5/3/2017 0:35,57,56
5/3/2017 0:55,57,56
5/3/2017 1:15,57,56
5/3/2017 1:35,57,56
5/3/2017 1:55,57,64
5/3/2017 2:15,57,64
5/3/2017 2:35,57,64
5/3/2017 2:55,57,68
5/3/2017 3:15,56,72
5/3/2017 3:35,56,72
5/3/2017 3:55,56,72
5/3/2017 4:15,55,68
5/3/2017 4:35,54,63
5/3/2017 4:55,54,63
5/3/2017 5:15,53,68
5/3/2017 5:35,52,72
5/3/2017 5:55,52,72
5/3/2017 6:15,54,72
5/3/2017 6:35,55,68
5/3/2017 6:55,56,64
5/3/2017 7:15,55,56
5/3/2017 7:35,54,52
5/3/2017 7:55,55,49
5/3/2017 8:15,55,49
5/3/2017 8:35,56,46
5/3/2017 8:55,57,43
5/3/2017 9:15,58,41
5/3/2017 9:35,58,38
5/3/2017 9:55,58,36
5/3/2017 10:15,59,34
5/3/2017 10:35,59,34
5/3/2017 10:55,59,34
5/3/2017 11:15,59,32
5/3/2017 11:35,59,32
5/3/2017 11:55,59,32
5/3/2017 12:15,60,30
5/3/2017 12:35,60,30
5/3/2017 12:55,60,30
5/3/2017 13:15,61,30
5/3/2017 13:35,61,32
5/3/2017 13:55,60,30
5/3/2017 14:15,61,28
5/3/2017 14:35,60,30
5/3/2017 14:55,60,30
5/3/2017 15:15,61,32
5/3/2017 15:35,61,32
5/3/2017 15:55,61,32
5/3/2017 16:15,61,34
5/3/2017 16:35,61,36
5/3/2017 16:55,61,41
5/3/2017 17:15,60,39
5/3/2017 17:35,59,41
5/3/2017 17:55,59,44
5/3/2017 18:15,57,43
5/3/2017 18:35,56,46
5/3/2017 18:55,55,56
5/3/2017 19:15,54,56
5/3/2017 19:35,54,56
5/3/2017 19:55,53,59
5/3/2017 20:15,53,59
5/3/2017 20:35,53,55
5/3/2017 20:55,53,59
5/3/2017 21:15,52,63
5/3/2017 21:35,52,63
5/3/2017 21:55,52,63
5/3/2017 22:15,51,67
5/3/2017 22:35,51,67
5/3/2017 22:55,50,72
5/3/2017 23:15,50,72
5/3/2017 23:35,50,72
5/3/2017 23:55,50,72
5/4/2017 0:15,50,72
5/4/2017 0:35,50,77
5/4/2017 0:55,50,77
5/4/2017 1:15,51,82
5/4/2017 1:35,51,82
5/4/2017 1:55,51,82
5/4/2017 2:15,52,88
5/4/2017 2:35,52,88
5/4/2017 2:55,52,88
5/4/2017 3:15,52,88
5/4/2017 3:35,52,88
5/4/2017 3:55,52,88
5/4/2017 4:15,50,88
5/4/2017 4:35,52,88
5/4/2017 4:55,52,88
5/4/2017 5:15,51,94
5/4/2017 5:35,52,88
5/4/2017 5:55,53,94
5/4/2017 6:15,53,94
5/4/2017 6:35,53,88
5/4/2017 6:55,54,82
5/4/2017 7:15,54,63
5/4/2017 7:35,55,59
5/4/2017 7:55,56,60
5/4/2017 8:15,56,60
5/4/2017 8:35,56,52
5/4/2017 8:55,57,56
5/4/2017 9:15,58,60
5/4/2017 9:35,60,53
5/4/2017 9:55,60,53
5/4/2017 10:15,60,53
5/4/2017 10:35,62,53
5/4/2017 10:55,60,53
5/4/2017 11:15,60,53
5/4/2017 11:35,62,53
5/4/2017 11:55,62,53
5/4/2017 12:15,62,57
5/4/2017 12:35,61,57
5/4/2017 12:55,61,60
5/4/2017 13:15,61,60
5/4/2017 13:35,62,57
5/4/2017 13:55,61,60
5/4/2017 14:15,63,57
5/4/2017 14:35,63,61
5/4/2017 14:55,62,57
5/4/2017 15:15,63,61
5/4/2017 15:35,63,57
5/4/2017 15:55,63,61
5/4/2017 16:15,62,64
5/4/2017 16:35,62,69
5/4/2017 16:55,61,73
5/4/2017 17:15,61,73
5/4/2017 17:35,60,78
5/4/2017 17:55,60,78
5/4/2017 18:15,61,88
5/4/2017 18:35,61,88
5/4/2017 18:55,61,88
5/4/2017 19:15,61,88
5/4/2017 19:35,61,83
5/4/2017 19:55,61,83
5/4/2017 20:15,61,83
5/4/2017 20:35,61,83
5/4/2017 20:55,61,83
5/4/2017 21:15,62,88
5/4/2017 21:35,62,88
5/4/2017 21:55,63,83
5/4/2017 22:15,63,83
5/4/2017 22:35,63,83
5/4/2017 22:55,63,83
5/4/2017 23:15,63,83
5/4/2017 23:35,64,78
5/4/2017 23:55,64,78
5/5/2017 0:15,64,78
5/5/2017 0:35,64,78
5/5/2017 0:55,65,83
5/5/2017 1:15,65,83
5/5/2017 1:35,65,83
5/5/2017 1:55,65,94
5/5/2017 2:15,65,94
5/5/2017 2:35,66,100
5/5/2017 2:55,66,100
5/5/2017 3:15,66,100
5/5/2017 3:35,68,100
5/5/2017 3:55,68,100
5/5/2017 4:15,68,100
5/5/2017 4:35,68,100
5/5/2017 4:55,68,100
5/5/2017 5:15,70,100
5/5/2017 5:35,70,100
5/5/2017 5:55,70,100
5/5/2017 6:15,70,100
5/5/2017 6:35,70,100
5/5/2017 6:55,72,100
5/5/2017 7:15,72,100
5/5/2017 7:35,72,100
5/5/2017 7:55,72,100
5/5/2017 8:15,70,100
5/5/2017 8:35,70,100
5/5/2017 8:55,70,100
5/5/2017 9:15,70,100
5/5/2017 9:35,70,100
5/5/2017 9:55,70,100
5/5/2017 10:15,70,100
5/5/2017 10:35,70,100
5/5/2017 10:55,70,100
5/5/2017 11:15,69,94
5/5/2017 11:35,69,94
5/5/2017 11:55,68,83
5/5/2017 12:15,68,83
5/5/2017 12:35,68,83
5/5/2017 12:55,68,83
5/5/2017 13:15,67,88
5/5/2017 13:35,69,94
5/5/2017 13:55,69,94
5/5/2017 14:15,71,94
5/5/2017 14:35,69,88
5/5/2017 14:55,69,88
5/5/2017 15:15,68,83
5/5/2017 15:35,70,83
5/5/2017 15:55,68,83
5/5/2017 16:15,68,78
5/5/2017 16:35,68,83
5/5/2017 16:55,68,83
5/5/2017 17:15,68,83
5/5/2017 17:35,69,88
5/5/2017 17:55,69,88
5/5/2017 18:15,68,78
5/5/2017 18:35,68,78
5/5/2017 18:55,68,83
5/5/2017 19:15,68,83
5/5/2017 19:35,68,83
5/5/2017 19:55,69,94
5/5/2017 20:15,67,88
5/5/2017 20:35,67,88
5/5/2017 20:55,67,88
5/5/2017 21:15,67,88
5/5/2017 21:35,67,88
5/5/2017 21:55,66,88
5/5/2017 22:15,65,83
5/5/2017 22:35,63,83
5/5/2017 22:55,63,83
5/5/2017 23:15,59,73
5/5/2017 23:35,58,73
5/5/2017 23:55,57,68
5/6/2017 0:15,55,68
5/6/2017 0:35,55,68
5/6/2017 0:55,55,68
5/6/2017 1:15,53,68
5/6/2017 1:35,53,68
5/6/2017 1:55,53,68
5/6/2017 2:15,52,72
5/6/2017 2:35,52,72
5/6/2017 2:55,52,72
5/6/2017 3:15,53,77
5/6/2017 3:35,53,77
5/6/2017 3:55,53,77
5/6/2017 4:15,53,77
5/6/2017 4:35,53,77
5/6/2017 4:55,53,77
5/6/2017 5:15,53,77
5/6/2017 5:35,53,77
5/6/2017 5:55,53,77
5/6/2017 6:15,53,77
5/6/2017 6:35,53,77
5/6/2017 6:55,53,77
5/6/2017 7:15,54,82
5/6/2017 7:35,55,77
5/6/2017 7:55,56,72
5/6/2017 8:15,56,72
5/6/2017 8:35,56,72
5/6/2017 8:55,58,73
5/6/2017 9:15,57,68
5/6/2017 9:35,58,73
5/6/2017 9:55,58,73
5/6/2017 10:15,57,68
5/6/2017 10:35,58,68
5/6/2017 10:55,57,64
5/6/2017 11:15,57,68
5/6/2017 11:35,57,77
5/6/2017 11:55,57,68
5/6/2017 12:15,57,68
5/6/2017 12:35,57,68
5/6/2017 12:55,57,68
5/6/2017 13:15,57,64
5/6/2017 13:35,57,64
5/6/2017 13:55,58,60
5/6/2017 14:15,56,60
5/6/2017 14:35,55,56
5/6/2017 14:55,55,56
5/6/2017 15:15,55,59
5/6/2017 15:35,53,59
5/6/2017 15:55,53,55
5/6/2017 16:15,53,59
5/6/2017 16:35,53,59
5/6/2017 16:55,53,59
5/6/2017 17:15,53,59
5/6/2017 17:35,54,56
5/6/2017 17:55,55,59
5/6/2017 18:15,53,59
5/6/2017 18:35,53,59
5/6/2017 18:55,53,59
5/6/2017 19:15,52,63
5/6/2017 19:35,52,63
5/6/2017 19:55,51,77
5/6/2017 20:15,51,77
5/6/2017 20:35,51,77
5/6/2017 20:55,51,82
5/6/2017 21:15,50,77
5/6/2017 21:35,51,82
5/6/2017 21:55,51,77
5/6/2017 22:15,51,82
5/6/2017 22:35,51,77
5/6/2017 22:55,50,72
5/6/2017 23:15,50,72
5/6/2017 23:35,50,72
5/6/2017 23:55,51,63
5/7/2017 0:15,50,67
5/7/2017 0:35,50,67
5/7/2017 0:55,50,67
5/7/2017 1:15,49,72
5/7/2017 1:35,49,72
5/7/2017 1:55,49,72
5/7/2017 2:15,49,77
5/7/2017 2:35,49,82
5/7/2017 2:55,48,88
5/7/2017 3:15,47,94
5/7/2017 3:35,47,87
5/7/2017 3:55,47,94
5/7/2017 4:15,47,87
5/7/2017 4:35,47,94
5/7/2017 4:55,47,94
5/7/2017 5:15,47,94
5/7/2017 5:35,47,94
5/7/2017 5:55,47,94
5/7/2017 6:15,48,88
5/7/2017 6:35,49,82
5/7/2017 6:55,49,82
5/7/2017 7:15,49,72
5/7/2017 7:35,50,67
5/7/2017 7:55,49,63
5/7/2017 8:15,51,63
5/7/2017 8:35,52,52
5/7/2017 8:55,52,52
5/7/2017 9:15,52,52
5/7/2017 9:35,54,52
5/7/2017 9:55,53,49
5/7/2017 10:15,54,49
5/7/2017 10:35,53,46
5/7/2017 10:55,54,43
5/7/2017 11:15,54,43
5/7/2017 11:35,53,40
5/7/2017 11:55,54,43
5/7/2017 12:15,53,40
5/7/2017 12:35,54,43
5/7/2017 12:55,55,40
5/7/2017 13:15,53,40
5/7/2017 13:35,52,40
5/7/2017 13:55,52,43
5/7/2017 14:15,54,43
5/7/2017 14:35,55,40
5/7/2017 14:55,54,49
5/7/2017 15:15,54,43
5/7/2017 15:35,55,46
5/7/2017 15:55,56,43
5/7/2017 16:15,55,40
5/7/2017 16:35,56,43
5/7/2017 16:55,54,43
5/7/2017 17:15,54,49
5/7/2017 17:35,52,72
5/7/2017 17:55,53,68
5/7/2017 18:15,52,72
5/7/2017 18:35,51,77
5/7/2017 18:55,51,77
5/7/2017 19:15,52,82
5/7/2017 19:35,52,88
5/7/2017 19:55,51,82
5/7/2017 20:15,50,88
5/7/2017 20:35,50,88
5/7/2017 20:55,50,88
5/7/2017 21:15,51,82
5/7/2017 21:35,50,88
5/7/2017 21:55,50,88
5/7/2017 22:15,50,88
5/7/2017 22:35,50,88
5/7/2017 22:55,50,88
5/7/2017 23:15,49,82
5/7/2017 23:35,48,88
5/7/2017 23:55,48,88
5/8/2017 0:15,49,94
5/8/2017 0:35,49,94
5/8/2017 0:55,48,88
5/8/2017 1:15,48,88
5/8/2017 1:35,47,94
5/8/2017 1:55,47,94
5/8/2017 2:15,47,94
5/8/2017 2:35,47,94
5/8/2017 2:55,47,87
5/8/2017 3:15,46,93
5/8/2017 3:35,45,87
5/8/2017 3:55,45,87
5/8/2017 4:15,44,93
5/8/2017 4:35,44,93
5/8/2017 4:55,44,93
5/8/2017 5:15,45,100
5/8/2017 5:35,44,93
5/8/2017 5:55,46,93
5/8/2017 6:15,46,93
5/8/2017 6:35,47,87
5/8/2017 6:55,47,87
5/8/2017 7:15,47,76
5/8/2017 7:35,48,72
5/8/2017 7:55,48,72
5/8/2017 8:15,49,67
5/8/2017 8:35,49,63
5/8/2017 8:55,50,59
5/8/2017 9:15,51,55
5/8/2017 9:35,51,48
5/8/2017 9:55,51,42
5/8/2017 10:15,51,42
5/8/2017 10:35,52,40
5/8/2017 10:55,52,37
5/8/2017 11:15,52,35
5/8/2017 11:35,52,40
5/8/2017 11:55,52,40
5/8/2017 12:15,53,40
5/8/2017 12:35,52,35
5/8/2017 12:55,53,35
5/8/2017 13:15,52,37
5/8/2017 13:35,53,33
5/8/2017 13:55,53,35
5/8/2017 14:15,54,33
5/8/2017 14:35,55,31
5/8/2017 14:55,54,33
5/8/2017 15:15,53,31
5/8/2017 15:35,53,31
5/8/2017 15:55,55,35
5/8/2017 16:15,54,33
5/8/2017 16:35,53,33
5/8/2017 16:55,53,33
5/8/2017 17:15,53,33
5/8/2017 17:35,53,33
5/8/2017 17:55,52,35
5/8/2017 18:15,51,37
5/8/2017 18:35,52,45
5/8/2017 18:55,51,55
5/8/2017 19:15,50,59
5/8/2017 19:35,50,72
5/8/2017 19:55,50,77
5/8/2017 20:15,49,72
5/8/2017 20:35,50,77
5/8/2017 20:55,50,77
5/8/2017 21:15,50,77
5/8/2017 21:35,49,82
5/8/2017 21:55,49,82
5/8/2017 22:15,50,72
5/8/2017 22:35,51,67
5/8/2017 22:55,51,67
5/8/2017 23:15,51,67
5/8/2017 23:35,50,72
5/8/2017 23:55,50,72
5/9/2017 0:15,50,72
5/9/2017 0:35,50,72
5/9/2017 0:55,50,72
5/9/2017 1:15,50,72
5/9/2017 1:35,50,77
5/9/2017 1:55,50,77
5/9/2017 2:15,50,72
5/9/2017 2:35,50,77
5/9/2017 2:55,49,82
5/9/2017 3:15,49,82
5/9/2017 3:35,49,82
5/9/2017 3:55,48,88
5/9/2017 4:15,47,94
5/9/2017 4:35,47,94
5/9/2017 4:55,47,87
5/9/2017 5:15,46,93
5/9/2017 5:35,46,100
5/9/2017 5:55,46,100
5/9/2017 6:15,48,100
5/9/2017 6:35,49,94
5/9/2017 6:55,49,94
5/9/2017 7:15,50,88
5/9/2017 7:35,51,82
5/9/2017 7:55,50,72
5/9/2017 8:15,51,67
5/9/2017 8:35,53,59
5/9/2017 8:55,53,55
5/9/2017 9:15,53,49
5/9/2017 9:35,53,46
5/9/2017 9:55,52,37
5/9/2017 10:15,53,33
5/9/2017 10:35,53,33
5/9/2017 10:55,53,31
5/9/2017 11:15,53,31
5/9/2017 11:35,54,33
5/9/2017 11:55,54,33
5/9/2017 12:15,55,31
5/9/2017 12:35,54,33
5/9/2017 12:55,54,29
5/9/2017 13:15,55,31
5/9/2017 13:35,54,29
5/9/2017 13:55,54,29
5/9/2017 14:15,55,29
5/9/2017 14:35,55,27
5/9/2017 14:55,55,27
5/9/2017 15:15,55,27
5/9/2017 15:35,55,29
5/9/2017 15:55,55,29
5/9/2017 16:15,56,31
5/9/2017 16:35,56,31
5/9/2017 16:55,55,29
5/9/2017 17:15,56,33
5/9/2017 17:35,57,40
5/9/2017 17:55,55,56
5/9/2017 18:15,54,56
5/9/2017 18:35,55,59
5/9/2017 18:55,53,59
5/9/2017 19:15,52,63
5/9/2017 19:35,51,67
5/9/2017 19:55,51,67
5/9/2017 20:15,51,67
5/9/2017 20:35,50,72
5/9/2017 20:55,50,72
5/9/2017 21:15,50,72
5/9/2017 21:35,50,72
5/9/2017 21:55,52,72
5/9/2017 22:15,52,72
5/9/2017 22:35,53,68
5/9/2017 22:55,54,63
5/9/2017 23:15,53,59
5/9/2017 23:35,53,59
5/9/2017 23:55,53,59
5/10/2017 0:15,53,68
5/10/2017 0:35,51,77
5/10/2017 0:55,50,72
5/10/2017 1:15,51,82
5/10/2017 1:35,51,82
5/10/2017 1:55,51,82
5/10/2017 2:15,50,88
5/10/2017 2:35,50,88
5/10/2017 2:55,50,88
5/10/2017 3:15,50,88
5/10/2017 3:35,50,88
5/10/2017 3:55,50,88
5/10/2017 4:15,50,88
5/10/2017 4:35,49,94
5/10/2017 4:55,49,94
5/10/2017 5:15,51,94
5/10/2017 5:35,51,94
5/10/2017 5:55,51,94
5/10/2017 6:15,52,100
5/10/2017 6:35,54,100
5/10/2017 6:55,55,100
5/10/2017 7:15,56,94
5/10/2017 7:35,57,88
5/10/2017 7:55,57,68
5/10/2017 8:15,58,73
5/10/2017 8:35,58,68
5/10/2017 8:55,59,64
5/10/2017 9:15,59,64
5/10/2017 9:35,59,64
5/10/2017 9:55,61,60
5/10/2017 10:15,61,60
5/10/2017 10:35,61,60
5/10/2017 10:55,62,57
5/10/2017 11:15,62,57
5/10/2017 11:35,62,53
5/10/2017 11:55,62,57
5/10/2017 12:15,62,50
5/10/2017 12:35,64,47
5/10/2017 12:55,63,50
5/10/2017 13:15,64,47
5/10/2017 13:35,62,42
5/10/2017 13:55,61,39
5/10/2017 14:15,63,44
5/10/2017 14:35,62,42
5/10/2017 14:55,63,39
5/10/2017 15:15,62,37
5/10/2017 15:35,64,37
5/10/2017 15:55,62,37
5/10/2017 16:15,63,39
5/10/2017 16:35,63,39
5/10/2017 16:55,63,39
5/10/2017 17:15,65,51
5/10/2017 17:35,64,54
5/10/2017 17:55,63,57
5/10/2017 18:15,62,64
5/10/2017 18:35,60,64
5/10/2017 18:55,60,68
5/10/2017 19:15,60,68
5/10/2017 19:35,60,68
5/10/2017 19:55,59,64
5/10/2017 20:15,59,64
5/10/2017 20:35,59,64
5/10/2017 20:55,59,73
5/10/2017 21:15,59,73
5/10/2017 21:35,59,73
5/10/2017 21:55,58,68
5/10/2017 22:15,58,68
5/10/2017 22:35,58,68
5/10/2017 22:55,59,73
5/10/2017 23:15,59,73
5/10/2017 23:35,59,73
5/10/2017 23:55,59,73
5/11/2017 0:15,61,73
5/11/2017 0:35,60,83
5/11/2017 0:55,60,94
5/11/2017 1:15,61,100
5/11/2017 1:35,61,100
5/11/2017 1:55,62,94
5/11/2017 2:15,63,100
5/11/2017 2:35,61,100
5/11/2017 2:55,61,100
5/11/2017 3:15,61,100
5/11/2017 3:35,61,100
5/11/2017 3:55,61,100
5/11/2017 4:15,59,100
5/11/2017 4:35,59,100
5/11/2017 4:55,59,100
5/11/2017 5:15,61,100
5/11/2017 5:35,61,100
5/11/2017 5:55,61,100
5/11/2017 6:15,61,100
5/11/2017 6:35,61,100
5/11/2017 6:55,61,100
5/11/2017 7:15,61,100
5/11/2017 7:35,61,100
5/11/2017 7:55,61,100
5/11/2017 8:15,61,100
5/11/2017 8:35,61,100
5/11/2017 8:55,61,100
5/11/2017 9:15,61,100
5/11/2017 9:35,61,100
5/11/2017 9:55,61,100
5/11/2017 10:15,63,100
5/11/2017 10:35,61,100
5/11/2017 10:55,61,100
5/11/2017 11:15,61,100
5/11/2017 11:35,61,100
5/11/2017 11:55,61,100
5/11/2017 12:15,61,100
5/11/2017 12:35,61,100
5/11/2017 12:55,61,100
5/11/2017 13:15,61,100
5/11/2017 13:35,61,100
5/11/2017 13:55,61,100
5/11/2017 14:15,61,100
5/11/2017 14:35,61,100
5/11/2017 14:55,61,100
5/11/2017 15:15,60,94
5/11/2017 15:35,60,94
5/11/2017 15:55,59,100
5/11/2017 16:15,59,100
5/11/2017 16:35,59,100
5/11/2017 16:55,59,100
5/11/2017 17:15,57,100
5/11/2017 17:35,57,100
5/11/2017 17:55,57,100
5/11/2017 18:15,57,100
5/11/2017 18:35,57,100
5/11/2017 18:55,55,100
5/11/2017 19:15,55,100
5/11/2017 19:35,55,100
5/11/2017 19:55,55,100
5/11/2017 20:15,55,100
5/11/2017 20:35,55,100
5/11/2017 20:55,55,100
5/11/2017 21:15,55,100
5/11/2017 21:35,55,100
5/11/2017 21:55,55,100
5/11/2017 22:15,55,100
5/11/2017 22:35,55,100
5/11/2017 22:55,55,100
5/11/2017 23:15,54,94
5/11/2017 23:35,54,94
5/11/2017 23:55,55,100
5/12/2017 0:15,54,94
5/12/2017 0:35,54,100
5/12/2017 0:55,54,100
5/12/2017 1:15,54,100
5/12/2017 1:35,54,100
5/12/2017 1:55,54,100
5/12/2017 2:15,54,100
5/12/2017 2:35,54,100
5/12/2017 2:55,54,100
5/12/2017 3:15,54,100
5/12/2017 3:35,54,100
5/12/2017 3:55,55,100
5/12/2017 4:15,54,100
5/12/2017 4:35,55,100
5/12/2017 4:55,55,100
5/12/2017 5:15,55,100
5/12/2017 5:35,55,100
5/12/2017 5:55,55,100
5/12/2017 6:15,55,100
5/12/2017 6:35,55,100
5/12/2017 6:55,55,100
5/12/2017 7:15,55,100
5/12/2017 7:35,55,100
5/12/2017 7:55,55,100
5/12/2017 8:15,55,100
5/12/2017 8:35,55,100
5/12/2017 8:55,55,100
5/12/2017 9:15,57,100
5/12/2017 9:35,57,100
5/12/2017 9:55,55,100
5/12/2017 10:15,55,100
5/12/2017 10:35,55,100
5/12/2017 10:55,55,100
5/12/2017 11:15,55,100
5/12/2017 11:35,55,100
5/12/2017 11:55,55,100
5/12/2017 12:15,55,100
5/12/2017 12:35,55,100
5/12/2017 12:55,55,100
5/12/2017 13:15,54,100
5/12/2017 13:35,55,100
5/12/2017 13:55,55,100
5/12/2017 14:15,54,100
5/12/2017 14:35,54,100
5/12/2017 14:55,54,100
5/12/2017 15:15,54,100
5/12/2017 15:35,54,100
5/12/2017 15:55,55,100
5/12/2017 16:15,55,100
5/12/2017 16:35,54,100
5/12/2017 16:55,54,100
5/12/2017 17:15,54,100
5/12/2017 17:35,54,100
5/12/2017 17:55,54,100
5/12/2017 18:15,54,100
5/12/2017 18:35,54,100
5/12/2017 18:55,54,100
5/12/2017 19:15,54,100
5/12/2017 19:35,54,100
5/12/2017 19:55,54,100
5/12/2017 20:15,54,100
5/12/2017 20:35,54,100
5/12/2017 20:55,54,100
5/12/2017 21:15,54,100
5/12/2017 21:35,54,100
5/12/2017 21:55,54,100
5/12/2017 22:15,55,100
5/12/2017 22:35,55,100
5/12/2017 22:55,55,100
5/12/2017 23:15,55,100
5/12/2017 23:35,55,100
5/12/2017 23:55,55,100
5/13/2017 0:15,55,100
5/13/2017 0:35,55,100
5/13/2017 0:55,55,100
5/13/2017 1:15,55,100
5/13/2017 1:35,55,100
5/13/2017 1:55,55,100
5/13/2017 2:15,55,100
5/13/2017 2:35,55,100
5/13/2017 2:55,55,100
5/13/2017 3:15,55,100
5/13/2017 3:35,55,100
5/13/2017 3:55,55,100
5/13/2017 4:15,55,100
5/13/2017 4:35,55,100
5/13/2017 4:55,55,100
5/13/2017 5:15,55,100
5/13/2017 5:35,55,100
5/13/2017 5:55,54,100
5/13/2017 6:15,54,100
5/13/2017 6:35,54,100
5/13/2017 6:55,54,100
5/13/2017 7:15,54,100
5/13/2017 7:35,54,100
5/13/2017 7:55,54,100
5/13/2017 8:15,54,100
5/13/2017 8:35,54,100
5/13/2017 8:55,54,100
5/13/2017 9:15,55,100
5/13/2017 9:35,55,100
5/13/2017 9:55,55,100
5/13/2017 10:15,57,100
5/13/2017 10:35,57,100
5/13/2017 10:55,57,100
5/13/2017 11:15,57,100
5/13/2017 11:35,57,100
5/13/2017 11:55,57,100
5/13/2017 12:15,57,88
5/13/2017 12:35,57,88
5/13/2017 12:55,58,83
5/13/2017 13:15,58,77
5/13/2017 13:35,58,77
5/13/2017 13:55,57,77
5/13/2017 14:15,58,77
5/13/2017 14:35,58,73
5/13/2017 14:55,58,73
5/13/2017 15:15,58,73
5/13/2017 15:35,58,73
5/13/2017 15:55,58,73
5/13/2017 16:15,57,77
5/13/2017 16:35,58,73
5/13/2017 16:55,58,77
5/13/2017 17:15,58,73
5/13/2017 17:35,58,73
5/13/2017 17:55,58,73
5/13/2017 18:15,58,73
5/13/2017 18:35,56,72
5/13/2017 18:55,54,82
5/13/2017 19:15,54,82
5/13/2017 19:35,53,88
5/13/2017 19:55,53,88
5/13/2017 20:15,53,94
5/13/2017 20:35,53,94
5/13/2017 20:55,53,94
5/13/2017 21:15,53,94
5/13/2017 21:35,52,100
5/13/2017 21:55,52,100
5/13/2017 22:15,52,100
5/13/2017 22:35,52,100
